Modos de Falha,Efeitos de Falha,Causa da Falha,Ação Preventiva Recomendada/Troubleshooting,_mode_n,_effect_n
Descarrilhamento do AGV (DERAILMENT ANOMALY),Interrompe o trajeto do AGV.,Falta de pressão na mola do conjunto de tração do drive.,"Verificar se a mola está no padrão especificado pelo manual, se preciso for, substituir a mola.",descarrilhamento do agv derailment anomaly,interrompe o trajeto do agv
Descarrilhamento do AGV (DERAILMENT ANOMALY),Interrompe o trajeto do AGV.,Colisão com rebocadores / outras dollys.,Acertar a comunicação com o operador do rebocador. Verificar em qual Bank o AGV estava no momento da colisão.,descarrilhamento do agv derailment anomaly,interrompe o trajeto do agv
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Relé de segurança do Scanner apresentando falha ou mau contato.,Verificar a condição do relé e suas conexões.,,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Falha interna do scanner.,Verificar o código da falha que apresenta na IHM do scanner e aplicar as contramedidas descritas no manual.,,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Cabo de conexão do scanner rompido ou amassado.,"Verificar as condiçõesdo cabo do scanner, se preciso for, trocar o cabo.",,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Interior da lente do scanner sujo.,Executar a limpeza da lente com pano de microfibra para não deixar resíduos na lente.,,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),AGV parado por lente do scanner de seguranca danificada\suja ou detectando presenca de algum objeto em sua zona de leitura de Emergencia.,"Verificar se ha riscos, sujeiras ou trincas na lente do scanner. Verificar se ha presenca de algum objeto ou sujeira na parte inferior da dolly atuando a zona de leitura do scanner. Verificar se o AGV esta com o BANK correto.",,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Proteção do Scanner amassado ou solto.,Verificar e consertar a proteção.,,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em STOP ( EMERGENCY STOP RR/FR LASER SCANNER ON ),Cartão do PLC com mal contato ou entrada queimada.,Verificar as entradas digitais e o cartão do PLC.,,agv entra em stop emergency stop rr fr laser scanner on
,AGV entra em pausa (PAUSING),AGV parado por sujeira na lente ou por deteccao de algum objeto em sua zona de leitura.,"Verificar se ha riscos, sujeiras ou trincas na lente do scanner. Verificar se ha presenca de algum objeto ou sujeira na parte inferior da dolly invadindo a zona de leitura do scanner.",,agv entra em pausa pausing
,AGV entra em pausa (PAUSING),Sensor não funciona/queimado/vida util,Fazer teste de envio de sinal para o PCL / Substituição do sensor,,agv entra em pausa pausing
,AGV entra em pausa (PAUSING),AGV parado por erro na leitura do comando.,Verificar a condicao da fita magnetica do comando. Verificar se o comando esta obedecendo o padrao de distaciamento entre fitas (50mm). Verificar se o ajuste de altura do sensor de leitura de comando do AGV esta correto para a condicao da rota que varia entre 26mm a 31mm. Periodicamente fazer a limpeza e se necessario renovar as fitas magneticas do comando ou resinar o comando. Verificar a medida das rodas do drive e das rodas de apoio do AGV que influenciam na altura do AGV e consequentemente na medida do sensor.,,agv entra em pausa pausing
AGV entra em STOP ( DRIVE ANOMALY ),Interrompe o trajeto do AGV.,Mau contato nos conectores ou nos cabos do contator de alimentação do Drive.,"Verificar o aperto dos parafusos nos bornes de entrada e saída dos contatores, verificar a condição dos terminais dos cabos se estão bem crimpados e verificar se não há nenhum cabo rompido dentro dos terminais.",agv entra em stop drive anomaly,interrompe o trajeto do agv
AGV entra em STOP ( DRIVE ANOMALY ),Interrompe o trajeto do AGV.,"Vibração excessiva do AGV durante o trajeto, causando vibração no relé de segurança que é sensível a vibrações bruscas.","Instalar borracha entre o hack de fixação e o relé de emergência, para isolar a vibração que o AGV sofre em relação ao piso desnivelado da rota.",agv entra em stop drive anomaly,interrompe o trajeto do agv
AGV entra em STOP ( DRIVE ANOMALY ),Interrompe o trajeto do AGV.,Mau contato nos conectores ou nos cabos da placa do Drive.,"Verificar se não há contaminação por óleo ou sujeira nos conectores, verificar mau contato ou cabo quebrado ou pino solto ou recuado dentro dos conectores, conferir se todos os conectores estão com abraçadeiras de fixação.",agv entra em stop drive anomaly,interrompe o trajeto do agv
AGV entra em STOP ( DRIVE ANOMALY ),Interrompe o trajeto do AGV.,"Cabo do motor do drive esmagado ou rompido, conector solto ou com pino de contato amassado.","Verificar se há mau contato no cabo, cabo quebrado ou pino amassado dentro dos conectores, verificar se o cabo não está esbarrando na tampa/porca de fixação da tampa do agv quando o drive articula nas curvas, conferir se todos os conectores estão com abraçadeiras para reforço de fixação, verificar se os cabos estão passados pelo caminho certo sem esbarrar nas rodas.",agv entra em stop drive anomaly,interrompe o trajeto do agv
AGV entra em STOP ( DRIVE ANOMALY ),Interrompe o trajeto do AGV.,Motor do drive não funciona.,"Medir com o multímetro a resistência de isolamento do motor, tensão de alimentação, se preciso for, fazer a troca.",agv entra em stop drive anomaly,interrompe o trajeto do agv
AGV entra em STOP ( EMERGENCY STOP BUTTON ON ),Interrompe o trajeto do AGV.,Botão acionado.,Verificar se o botão está acionado.,agv entra em stop emergency stop button on,interrompe o trajeto do agv
AGV entra em STOP ( EMERGENCY STOP BUTTON ON ),Interrompe o trajeto do AGV.,Mau contato nos conectores ou no cabo do relé de segurança.,"Verificar o aperto dos parafusos nos bornes de entrada e saída do relé, verificar a condição dos terminais dos cabos se estão bem crimpados e verificar se não há nenhum cabo rompido dentro dos terminais.",agv entra em stop emergency stop button on,interrompe o trajeto do agv
AGV entra em STOP ( EMERGENCY STOP BUTTON ON ),Interrompe o trajeto do AGV.,Mau contato nos cabos ou nos conectores do botão.,"Verificar o aperto dos parafusos nos bornes do botão, verificar a condição dos terminais dos cabos se estão bem crimpados e verificar se não há nenhum cabo rompido dentro dos terminais.",agv entra em stop emergency stop button on,interrompe o trajeto do agv
IHM Congelada,Interrompe o trajeto do AGV.,Mau contato entre os cartôes do PLC,"Verificar se há  resíduo de óleo, LLC ou outros tipos de líquidos nos conectores laterais dos cartões do plc que são responsáveis por manter a comunicação entre os cartões e a CPU do PLC.",ihm congelada,interrompe o trajeto do agv
IHM Congelada,Interrompe o trajeto do AGV.,Falha interna na CPU do PLC.,Verificar o historico de LOG de falhas do PLC atraves do software CX-Programmer e fazer uma analise completa para chegar a uma causa raiz.,ihm congelada,interrompe o trajeto do agv
IHM Congelada,Interrompe o trajeto do AGV.,Erro interno na IHM.,Verificar se os conectores estao bem encaixados nos terminais e se nao tem nenhum cabo quebrado dentro dos conectores.,ihm congelada,interrompe o trajeto do agv
Não envia sinal para o Z-Controller,interrompe o fluxo de Agvs.,Falha na leitura da Tag de sinais de entrada ou saída dos cruzementos,Verificar se o sensor de leitura de tag esta bem fixado e se os cabos estao bem conectados.,nao envia sinal para o z controller,interrompe o fluxo de agvs
Não envia sinal para o Z-Controller,interrompe o fluxo de Agvs.,Falta da Tag na rota de trajeto.,"Verificar se o local onde a tag estava posicionada, tem o buraco para colar a tag e nao ter risco de algum rebocador ou agv tirar a tag da posição.",nao envia sinal para o z controller,interrompe o fluxo de agvs
Não envia sinal para o Z-Controller,interrompe o fluxo de Agvs.,Problema interno no tracker ou no Z-Controller ( Semáforo ),"Verificar se o tracker envia e recebe os sinais para o agv e para o Z-Controller, se preciso enviar para reparo externo.",nao envia sinal para o z controller,interrompe o fluxo de agvs
Não envia sinal para o Z-Controller,interrompe o fluxo de Agvs.,"Curto-circuito nos cabos dentro do conector do tracker, colocando o AGV  em modo RUN ou STOP, caso o curto seja entres os sinais 24v para os sinais de RUN ou STOP do AGV.",Verificar cabos e conectores estão com isolamento de silicone interno para evitar curto entre os terminais.,nao envia sinal para o z controller,interrompe o fluxo de agvs
Não envia sinal para o Z-Controller,interrompe o fluxo de Agvs.,Endereçamento do tracker incorreto com relação ao número do AGV.,"Verificar o endereçamento do AGV no tracker, se tiver diferente, corrigir o numero do AGV no tracker atraves do modo de configuracao do tracker.",nao envia sinal para o z controller,interrompe o fluxo de agvs
